X1,Y1,X2,Y2,Confidence,Class
0,175,44,230,0.28,Dummy
219,614,519,704,0.86,Car
218,614,519,704,0.85,Car
0,175,43,230,0.26,Dummy
217,613,519,704,0.85,Car
279,621,510,703,0.32,Car
219,613,518,704,0.86,Car
218,614,519,704,0.86,Car
0,175,44,230,0.26,Dummy
218,613,518,704,0.86,Car
0,175,43,230,0.3,Dummy
218,613,519,704,0.85,Car
221,614,519,704,0.86,Car
216,613,519,704,0.83,Car
305,620,512,704,0.56,Car
219,614,520,704,0.84,Car
0,175,43,230,0.29,Dummy
219,614,519,704,0.85,Car
0,175,44,230,0.3,Dummy
219,614,519,704,0.87,Car
0,175,43,230,0.3,Dummy
218,614,519,704,0.85,Car
218,613,518,704,0.85,Car
216,613,519,704,0.85,Car
0,175,44,230,0.27,Dummy
219,614,519,704,0.87,Car
0,175,43,230,0.27,Dummy
219,613,519,704,0.86,Car
230,609,527,704,0.85,Car
217,613,518,704,0.86,Car
0,175,43,230,0.29,Dummy
217,613,518,704,0.85,Car
0,175,43,229,0.3,Dummy
219,614,518,703,0.86,Car
0,175,43,230,0.32,Dummy
217,613,520,704,0.84,Car
0,175,44,230,0.35,Dummy
232,611,527,704,0.87,Car
0,175,44,230,0.28,Dummy
216,613,518,703,0.84,Car
306,619,512,704,0.55,Car
217,613,518,704,0.85,Car
217,613,518,704,0.84,Car
289,619,512,704,0.51,Car
218,612,517,704,0.86,Car
0,175,44,230,0.3,Dummy
218,613,519,704,0.85,Car
0,174,44,230,0.27,Dummy
217,613,519,704,0.84,Car
217,613,518,704,0.86,Car
631,203,702,268,0.28,Dummy
0,175,43,230,0.27,Dummy
217,612,520,704,0.83,Car
217,613,518,704,0.87,Car
0,175,44,230,0.28,Dummy
216,613,519,704,0.84,Car
0,174,44,230,0.3,Dummy
219,613,519,704,0.85,Car
219,612,518,704,0.84,Car
217,613,519,704,0.84,Car
0,176,43,230,0.27,Dummy
219,614,518,704,0.85,Car
218,614,519,704,0.83,Car
0,175,44,230,0.28,Dummy
217,612,518,704,0.85,Car
293,619,512,704,0.49,Car
217,613,518,704,0.86,Car
0,175,43,230,0.26,Dummy
217,613,519,704,0.86,Car
291,619,512,704,0.57,Car
217,612,518,704,0.85,Car
0,175,43,230,0.27,Dummy
218,612,519,704,0.85,Car
285,619,513,704,0.58,Car
0,173,44,230,0.28,Dummy
630,202,703,270,0.27,Dummy
118,158,208,210,0.26,Dummy
218,614,518,704,0.86,Car
288,619,512,704,0.56,Car
216,612,519,704,0.85,Car
296,619,512,704,0.55,Car
217,612,519,704,0.85,Car
286,619,512,704,0.53,Car
0,175,43,230,0.26,Dummy
216,613,519,704,0.86,Car
218,613,519,704,0.85,Car
0,175,44,230,0.26,Dummy
219,613,518,704,0.85,Car
118,157,208,210,0.28,Dummy
0,174,44,230,0.27,Dummy
216,612,518,704,0.82,Car
292,618,512,704,0.51,Car
0,175,44,229,0.28,Dummy
217,613,518,703,0.85,Car
304,618,512,704,0.57,Car
0,175,44,230,0.29,Dummy
217,613,519,704,0.83,Car
294,619,512,704,0.51,Car
216,613,519,704,0.84,Car
291,619,512,704,0.58,Car
630,202,702,262,0.36,Dummy
218,612,518,704,0.86,Car
295,619,512,704,0.57,Car
0,174,44,230,0.33,Dummy
218,613,519,704,0.86,Car
0,175,44,230,0.27,Dummy
220,614,518,704,0.85,Car
630,202,704,269,0.26,Dummy
217,613,518,704,0.85,Car
294,619,512,704,0.55,Car
631,203,703,269,0.35,Dummy
222,612,518,704,0.85,Car
219,611,518,704,0.84,Car
287,621,512,704,0.54,Car
218,613,519,704,0.85,Car
217,612,518,704,0.87,Car
631,202,704,270,0.31,Dummy
217,613,519,704,0.85,Car
286,619,512,704,0.55,Car
631,203,704,270,0.32,Dummy
218,613,518,704,0.85,Car
630,202,703,265,0.29,Dummy
217,612,518,704,0.85,Car
0,174,44,229,0.26,Dummy
230,610,529,704,0.86,Car
0,174,44,230,0.27,Dummy
219,613,518,704,0.86,Car
230,612,526,703,0.85,Car
0,175,44,230,0.26,Dummy
218,613,518,704,0.84,Car
630,202,704,268,0.27,Dummy
218,613,519,704,0.84,Car
219,613,519,704,0.85,Car
229,608,529,704,0.84,Car
282,621,512,704,0.51,Car
630,202,702,270,0.29,Dummy
217,614,519,704,0.86,Car
219,613,518,704,0.87,Car
218,613,519,704,0.85,Car
293,619,512,704,0.55,Car
630,203,702,268,0.29,Dummy
0,175,44,230,0.26,Dummy
217,613,518,704,0.85,Car
217,613,518,704,0.85,Car
219,612,518,704,0.86,Car
297,618,512,704,0.57,Car
218,613,518,704,0.86,Car
217,612,518,704,0.85,Car
290,618,513,704,0.55,Car
630,202,703,269,0.26,Dummy
215,612,518,704,0.85,Car
296,619,512,704,0.53,Car
217,613,517,704,0.84,Car
293,619,512,704,0.5,Car
630,203,702,268,0.28,Dummy
231,611,527,704,0.84,Car
217,613,518,704,0.86,Car
630,202,703,269,0.34,Dummy
218,612,518,704,0.85,Car
630,201,703,268,0.35,Dummy
0,175,44,230,0.26,Dummy
219,613,518,704,0.86,Car
218,613,519,704,0.82,Car
292,619,512,704,0.5,Car
217,612,518,704,0.86,Car
0,175,44,230,0.27,Dummy
218,613,519,704,0.86,Car
218,613,518,704,0.85,Car
217,613,518,704,0.84,Car
630,203,702,268,0.28,Dummy
217,612,519,704,0.85,Car
217,613,519,704,0.85,Car
216,612,518,704,0.84,Car
296,617,513,704,0.59,Car
219,613,518,704,0.85,Car
219,612,518,704,0.85,Car
217,612,518,704,0.85,Car
218,612,518,704,0.85,Car
216,612,518,704,0.86,Car
630,203,703,268,0.35,Dummy
218,613,519,704,0.84,Car
631,203,703,265,0.39,Dummy
215,613,518,704,0.8,Car
632,201,704,263,0.54,Dummy
0,172,42,229,0.26,Dummy
228,614,535,704,0.81,Car
633,199,704,263,0.61,Dummy
228,612,530,704,0.84,Car
631,196,704,263,0.57,Dummy
0,170,39,229,0.29,Dummy
212,615,519,704,0.79,Car
633,199,704,263,0.57,Dummy
216,613,518,704,0.79,Car
632,201,704,263,0.52,Dummy
218,612,519,704,0.83,Car
631,203,703,267,0.26,Dummy
217,613,518,704,0.86,Car
299,618,512,704,0.6,Car
0,175,43,229,0.26,Dummy
229,609,528,704,0.88,Car
0,172,45,231,0.37,Dummy
231,608,525,704,0.89,Car
0,173,45,231,0.4,Dummy
230,610,529,704,0.86,Car
630,201,704,269,0.38,Dummy
0,172,45,230,0.32,Dummy
117,158,208,210,0.27,Dummy
231,611,532,704,0.87,Car
0,173,45,230,0.3,Dummy
630,203,703,269,0.26,Dummy
232,611,532,704,0.88,Car
631,203,703,264,0.45,Dummy
0,174,45,230,0.39,Dummy
117,158,207,210,0.33,Dummy
230,611,533,704,0.84,Car
0,173,45,230,0.28,Dummy
117,157,208,211,0.27,Dummy
232,609,533,704,0.84,Car
630,202,703,268,0.31,Dummy
270,621,509,704,0.3,Car
218,613,518,704,0.86,Car
631,202,703,271,0.31,Dummy
232,609,527,704,0.88,Car
232,610,530,704,0.87,Car
631,203,703,270,0.41,Dummy
0,173,45,230,0.26,Dummy
231,610,533,704,0.86,Car
631,203,703,269,0.51,Dummy
0,174,45,230,0.36,Dummy
230,610,531,704,0.85,Car
631,202,703,269,0.52,Dummy
0,174,45,230,0.34,Dummy
231,610,533,704,0.87,Car
631,202,703,268,0.39,Dummy
0,171,45,230,0.32,Dummy
117,157,208,212,0.27,Dummy
232,610,531,704,0.87,Car
631,202,703,269,0.5,Dummy
0,174,45,230,0.3,Dummy
230,611,531,704,0.85,Car
630,203,703,269,0.31,Dummy
0,174,45,230,0.31,Dummy
232,611,531,704,0.86,Car
631,203,703,268,0.35,Dummy
0,173,44,230,0.29,Dummy
232,612,530,703,0.87,Car
631,203,703,269,0.43,Dummy
0,174,45,230,0.34,Dummy
231,610,531,704,0.86,Car
0,172,45,230,0.34,Dummy
117,158,208,211,0.31,Dummy
231,609,531,704,0.85,Car
0,174,45,230,0.34,Dummy
630,203,703,270,0.31,Dummy
232,610,528,704,0.87,Car
0,174,45,230,0.35,Dummy
631,203,703,272,0.35,Dummy
117,158,208,210,0.3,Dummy
230,611,531,704,0.86,Car
631,203,703,271,0.28,Dummy
230,609,531,704,0.86,Car
0,174,45,230,0.32,Dummy
631,203,703,271,0.3,Dummy
230,609,532,704,0.85,Car
630,202,703,269,0.45,Dummy
0,174,45,230,0.31,Dummy
117,157,208,210,0.29,Dummy
230,609,534,704,0.85,Car
630,203,703,268,0.41,Dummy
0,174,45,230,0.39,Dummy
117,157,208,212,0.26,Dummy
218,612,519,704,0.85,Car
0,172,45,230,0.31,Dummy
631,202,703,266,0.26,Dummy
232,611,531,704,0.86,Car
0,174,45,230,0.34,Dummy
117,158,208,211,0.3,Dummy
231,610,531,704,0.87,Car
0,174,45,230,0.36,Dummy
231,609,533,704,0.85,Car
0,174,45,230,0.35,Dummy
117,158,208,210,0.27,Dummy
231,611,531,704,0.85,Car
0,175,45,230,0.37,Dummy
232,609,533,704,0.85,Car
0,172,45,230,0.29,Dummy
232,611,530,704,0.87,Car
0,174,45,230,0.31,Dummy
230,611,530,704,0.86,Car
0,171,45,230,0.33,Dummy
116,158,207,210,0.27,Dummy
232,613,531,703,0.85,Car
0,173,45,230,0.37,Dummy
230,611,533,704,0.84,Car
0,174,45,230,0.37,Dummy
219,614,519,704,0.85,Car
0,173,45,230,0.33,Dummy
117,158,207,210,0.27,Dummy
233,613,532,703,0.86,Car
0,172,45,230,0.28,Dummy
230,610,531,704,0.87,Car
0,174,45,230,0.36,Dummy
231,609,530,704,0.86,Car
0,174,45,230,0.35,Dummy
630,201,704,267,0.29,Dummy
233,611,532,704,0.87,Car
0,175,45,230,0.32,Dummy
117,157,208,211,0.27,Dummy
230,610,533,704,0.84,Car
0,174,45,230,0.36,Dummy
116,158,207,210,0.34,Dummy
230,613,530,703,0.85,Car
0,173,45,230,0.34,Dummy
230,610,534,704,0.86,Car
0,172,44,230,0.33,Dummy
631,203,703,267,0.28,Dummy
230,610,533,704,0.85,Car
631,203,703,271,0.32,Dummy
0,170,45,230,0.3,Dummy
220,613,519,704,0.87,Car
0,174,45,230,0.37,Dummy
630,202,703,268,0.26,Dummy
218,613,519,704,0.84,Car
0,174,45,230,0.34,Dummy
231,609,529,704,0.86,Car
0,175,45,230,0.38,Dummy
231,610,532,704,0.85,Car
0,173,45,230,0.33,Dummy
231,610,529,704,0.86,Car
0,174,45,230,0.31,Dummy
230,609,534,704,0.86,Car
631,203,703,270,0.38,Dummy
0,174,45,230,0.35,Dummy
117,157,207,211,0.29,Dummy
231,608,531,704,0.87,Car
0,173,45,230,0.37,Dummy
631,203,703,266,0.29,Dummy
230,610,533,704,0.85,Car
0,174,45,230,0.4,Dummy
631,203,703,266,0.36,Dummy
116,158,207,212,0.3,Dummy
230,610,534,704,0.85,Car
0,172,45,230,0.35,Dummy
631,203,703,268,0.32,Dummy
231,611,529,704,0.87,Car
631,203,703,268,0.41,Dummy
0,174,45,230,0.37,Dummy
217,612,520,704,0.85,Car
631,204,703,269,0.38,Dummy
0,174,45,230,0.34,Dummy
220,612,519,704,0.84,Car
631,203,703,270,0.47,Dummy
0,174,45,230,0.38,Dummy
117,158,208,210,0.26,Dummy
217,612,520,704,0.86,Car
0,175,44,230,0.37,Dummy
117,157,207,209,0.32,Dummy
631,203,703,270,0.27,Dummy
219,614,519,704,0.85,Car
0,173,44,230,0.32,Dummy
631,203,703,271,0.26,Dummy
230,610,534,704,0.85,Car
0,175,45,230,0.35,Dummy
220,613,520,704,0.86,Car
0,174,44,230,0.29,Dummy
229,610,530,704,0.85,Car
0,174,44,230,0.35,Dummy
632,204,703,269,0.31,Dummy
232,613,533,703,0.87,Car
632,204,703,269,0.38,Dummy
0,172,45,230,0.36,Dummy
117,158,208,210,0.28,Dummy
230,610,534,704,0.86,Car
0,175,45,230,0.39,Dummy
632,204,703,271,0.36,Dummy
117,158,208,209,0.29,Dummy
219,613,519,704,0.86,Car
631,203,703,270,0.35,Dummy
0,172,45,230,0.34,Dummy
117,157,208,210,0.29,Dummy
231,609,531,704,0.85,Car
630,203,703,268,0.38,Dummy
0,174,44,230,0.34,Dummy
230,612,535,704,0.86,Car
0,174,45,230,0.41,Dummy
631,203,703,267,0.33,Dummy
230,609,529,704,0.85,Car
0,173,45,230,0.36,Dummy
631,204,703,268,0.28,Dummy
230,612,531,704,0.85,Car
0,174,45,230,0.39,Dummy
116,158,208,211,0.28,Dummy
631,203,703,268,0.28,Dummy
231,611,530,704,0.86,Car
0,174,45,230,0.41,Dummy
117,157,208,210,0.31,Dummy
219,612,520,704,0.86,Car
0,174,45,230,0.39,Dummy
632,204,702,269,0.36,Dummy
217,613,519,704,0.84,Car
0,175,44,230,0.38,Dummy
116,157,207,210,0.32,Dummy
632,203,703,268,0.29,Dummy
230,609,530,704,0.87,Car
0,173,45,230,0.34,Dummy
117,157,208,211,0.31,Dummy
632,203,702,268,0.3,Dummy
232,610,532,704,0.87,Car
0,174,45,230,0.35,Dummy
231,610,532,704,0.87,Car
0,175,44,230,0.34,Dummy
219,613,520,704,0.84,Car
0,174,44,230,0.41,Dummy
117,158,208,211,0.27,Dummy
220,613,520,704,0.85,Car
0,172,45,230,0.28,Dummy
218,613,518,704,0.84,Car
0,174,45,230,0.38,Dummy
220,613,518,704,0.86,Car
0,175,44,230,0.38,Dummy
231,608,532,704,0.86,Car
0,174,44,230,0.39,Dummy
117,158,207,210,0.28,Dummy
218,614,518,704,0.85,Car
0,174,44,230,0.43,Dummy
117,157,208,210,0.28,Dummy
232,609,532,704,0.88,Car
0,175,45,230,0.41,Dummy
117,157,208,210,0.33,Dummy
231,611,531,704,0.89,Car
0,175,45,230,0.36,Dummy
117,158,207,210,0.27,Dummy
230,608,535,704,0.86,Car
0,174,45,230,0.39,Dummy
116,157,208,212,0.27,Dummy
220,614,519,704,0.86,Car
0,172,45,230,0.32,Dummy
219,613,519,704,0.85,Car
0,172,45,230,0.34,Dummy
117,157,207,210,0.28,Dummy
232,609,534,704,0.85,Car
0,174,45,230,0.36,Dummy
230,612,532,704,0.85,Car
0,172,45,230,0.41,Dummy
116,157,208,211,0.33,Dummy
219,613,519,704,0.85,Car
0,172,45,230,0.34,Dummy
116,158,208,210,0.33,Dummy
231,612,532,704,0.86,Car
0,172,45,230,0.36,Dummy
116,158,207,211,0.26,Dummy
230,609,531,704,0.85,Car
0,173,45,230,0.33,Dummy
116,158,208,210,0.32,Dummy
232,611,533,704,0.87,Car
0,173,44,230,0.39,Dummy
232,610,532,704,0.86,Car
0,171,45,230,0.3,Dummy
220,612,518,704,0.86,Car
0,172,45,230,0.35,Dummy
116,157,208,212,0.27,Dummy
230,609,531,704,0.85,Car
0,171,45,230,0.32,Dummy
220,613,519,704,0.86,Car
0,172,45,230,0.3,Dummy
231,611,533,704,0.85,Car
0,175,45,230,0.34,Dummy
232,610,531,704,0.86,Car
0,172,45,230,0.32,Dummy
230,611,530,704,0.86,Car
0,173,45,230,0.3,Dummy
118,157,208,210,0.27,Dummy
232,610,530,704,0.87,Car
0,170,44,230,0.36,Dummy
117,157,208,211,0.29,Dummy
231,612,531,704,0.87,Car
0,173,45,230,0.32,Dummy
231,611,531,704,0.86,Car
0,171,44,230,0.4,Dummy
230,611,532,704,0.87,Car
0,172,45,230,0.32,Dummy
231,610,530,704,0.86,Car
0,173,45,230,0.39,Dummy
230,612,533,704,0.85,Car
0,172,45,230,0.33,Dummy
117,157,208,210,0.32,Dummy
218,612,518,704,0.86,Car
116,157,208,210,0.36,Dummy
0,173,45,230,0.35,Dummy
231,611,530,704,0.85,Car
0,173,45,230,0.39,Dummy
117,157,208,210,0.3,Dummy
619,202,704,273,0.28,AnotherCar
220,613,519,704,0.87,Car
0,171,45,230,0.31,Dummy
619,202,704,273,0.27,AnotherCar
230,611,531,704,0.87,Car
0,172,45,230,0.37,Dummy
619,201,704,275,0.35,AnotherCar
117,158,208,210,0.32,Dummy
229,610,529,704,0.86,Car
616,201,702,273,0.28,AnotherCar
0,172,45,230,0.26,Dummy
218,612,519,704,0.86,Car
0,171,45,230,0.3,Dummy
619,200,703,273,0.28,AnotherCar
232,610,528,704,0.88,Car
616,201,703,275,0.36,AnotherCar
0,173,44,230,0.31,Dummy
117,157,208,210,0.28,Dummy
233,610,531,704,0.87,Car
615,200,703,275,0.32,AnotherCar
0,174,44,230,0.31,Dummy
117,157,207,210,0.29,Dummy
230,612,531,704,0.86,Car
0,173,44,230,0.33,Dummy
116,157,208,211,0.29,Dummy
231,609,532,704,0.86,Car
0,173,45,230,0.34,Dummy
229,610,532,704,0.84,Car
0,170,45,230,0.29,Dummy
616,200,702,272,0.27,AnotherCar
231,612,534,704,0.86,Car
0,171,45,230,0.3,Dummy
616,200,702,273,0.3,AnotherCar
230,611,531,704,0.86,Car
116,158,208,210,0.33,Dummy
0,173,45,230,0.32,Dummy
231,611,533,704,0.86,Car
0,173,45,230,0.35,Dummy
117,157,208,212,0.28,Dummy
231,608,532,704,0.86,Car
0,170,45,230,0.37,Dummy
230,608,531,704,0.88,Car
0,174,44,230,0.3,Dummy
217,612,519,704,0.87,Car
116,157,208,211,0.36,Dummy
0,173,44,230,0.34,Dummy
231,609,533,704,0.87,Car
0,174,45,230,0.33,Dummy
116,157,208,211,0.26,Dummy
230,610,531,704,0.89,Car
0,172,45,230,0.34,Dummy
229,607,530,704,0.87,Car
0,173,45,230,0.28,Dummy
229,609,531,704,0.87,Car
0,173,44,230,0.35,Dummy
117,158,207,211,0.31,Dummy
229,608,530,704,0.87,Car
117,157,208,210,0.37,Dummy
0,174,44,230,0.36,Dummy
231,607,530,704,0.88,Car
0,175,44,230,0.42,Dummy
117,157,208,211,0.26,Dummy
231,608,531,704,0.88,Car
0,173,45,230,0.34,Dummy
116,157,208,210,0.31,Dummy
230,609,532,704,0.87,Car
0,173,45,230,0.37,Dummy
117,158,208,210,0.34,Dummy
231,610,532,704,0.87,Car
0,173,45,230,0.33,Dummy
614,200,704,276,0.29,AnotherCar
230,608,532,704,0.85,Car
0,173,45,230,0.3,Dummy
615,201,704,276,0.26,AnotherCar
233,609,533,704,0.88,Car
0,174,45,230,0.39,Dummy
117,157,208,211,0.3,Dummy
233,608,532,704,0.89,Car
0,174,44,230,0.38,Dummy
116,157,208,212,0.26,Dummy
230,608,531,704,0.86,Car
0,175,45,230,0.38,Dummy
116,158,208,210,0.29,Dummy
614,201,703,275,0.26,AnotherCar
231,612,531,704,0.86,Car
613,202,704,275,0.43,AnotherCar
0,172,45,230,0.34,Dummy
231,610,530,704,0.87,Car
0,174,45,230,0.39,Dummy
613,204,704,276,0.33,AnotherCar
117,158,208,210,0.31,Dummy
219,612,520,704,0.86,Car
613,203,704,276,0.37,AnotherCar
0,174,45,230,0.34,Dummy
230,613,533,704,0.84,Car
0,172,45,230,0.33,Dummy
613,203,704,276,0.3,AnotherCar
117,158,208,211,0.26,Dummy
231,610,531,704,0.87,Car
613,204,704,276,0.44,AnotherCar
0,175,45,230,0.36,Dummy
117,158,208,211,0.27,Dummy
231,610,532,704,0.85,Car
613,203,704,276,0.47,AnotherCar
0,175,45,230,0.32,Dummy
217,613,519,704,0.85,Car
289,620,513,704,0.5,Car
613,203,704,276,0.43,AnotherCar
0,174,45,230,0.37,Dummy
232,610,532,704,0.87,Car
613,204,704,275,0.41,AnotherCar
0,174,45,230,0.37,Dummy
218,613,519,704,0.84,Car
285,622,513,704,0.52,Car
0,175,45,230,0.41,Dummy
117,157,208,210,0.39,Dummy
615,203,704,277,0.39,AnotherCar
230,609,532,704,0.86,Car
0,174,45,230,0.4,Dummy
117,157,208,210,0.29,Dummy
231,612,532,704,0.86,Car
0,175,45,230,0.36,Dummy
613,204,703,277,0.34,AnotherCar
220,613,519,704,0.85,Car
0,174,45,230,0.41,Dummy
117,158,207,211,0.33,Dummy
230,611,530,704,0.85,Car
0,173,45,230,0.39,Dummy
116,158,208,212,0.29,Dummy
231,612,534,704,0.86,Car
0,174,44,230,0.33,Dummy
669,176,701,203,0.32,AnotherCar
116,158,208,211,0.26,Dummy
229,610,531,704,0.84,Car
0,175,45,230,0.36,Dummy
116,157,208,211,0.3,Dummy
230,609,533,704,0.84,Car
0,172,45,230,0.37,Dummy
117,157,208,210,0.28,Dummy
232,612,533,704,0.87,Car
0,175,44,230,0.41,Dummy
625,199,703,271,0.38,AnotherCar
231,611,533,704,0.86,Car
0,174,45,230,0.33,Dummy
231,609,531,704,0.87,Car
0,172,45,230,0.35,Dummy
117,157,208,212,0.27,Dummy
230,609,532,704,0.85,Car
0,174,44,230,0.38,Dummy
218,613,519,704,0.85,Car
0,173,45,230,0.34,Dummy
230,609,532,704,0.85,Car
661,176,693,210,0.34,AnotherCar
0,173,45,230,0.34,Dummy
218,614,520,704,0.85,Car
0,175,44,230,0.34,Dummy
231,611,532,704,0.86,Car
0,173,45,230,0.36,Dummy
230,609,532,704,0.86,Car
0,174,45,230,0.42,Dummy
230,610,533,704,0.84,Car
270,622,513,704,0.5,Car
0,174,44,230,0.4,Dummy
228,611,532,704,0.82,Car
292,622,512,704,0.53,Car
0,174,45,230,0.33,Dummy
116,158,208,210,0.27,Dummy
217,613,519,704,0.86,Car
0,175,44,230,0.35,Dummy
229,609,531,704,0.86,Car
0,174,45,230,0.33,Dummy
229,609,530,704,0.87,Car
0,174,45,230,0.34,Dummy
230,608,531,704,0.86,Car
0,174,44,230,0.33,Dummy
229,608,530,704,0.85,Car
0,173,45,230,0.32,Dummy
229,611,532,704,0.85,Car
280,621,513,704,0.52,Car
0,174,45,230,0.39,Dummy
230,612,530,704,0.86,Car
0,174,45,230,0.31,Dummy
227,610,531,704,0.83,Car
294,620,513,704,0.48,Car
0,175,45,230,0.32,Dummy
230,612,532,704,0.88,Car
0,174,44,230,0.34,Dummy
229,610,531,704,0.86,Car
0,173,45,230,0.3,Dummy
231,608,531,704,0.85,Car
0,175,44,230,0.4,Dummy
228,612,531,704,0.85,Car
0,172,44,230,0.31,Dummy
228,610,529,704,0.86,Car
282,620,513,704,0.48,Car
0,175,44,230,0.34,Dummy
230,612,532,704,0.88,Car
0,173,44,230,0.3,Dummy
230,611,532,704,0.86,Car
0,173,44,230,0.31,Dummy
228,610,530,704,0.84,Car
281,620,512,704,0.52,Car
0,174,44,230,0.39,Dummy
229,610,530,704,0.86,Car
632,184,704,264,0.38,AnotherCar
0,174,45,230,0.34,Dummy
117,158,208,210,0.28,Dummy
629,181,659,212,0.26,AnotherCar
230,609,530,704,0.87,Car
0,172,45,230,0.29,Dummy
629,182,660,212,0.29,AnotherCar
229,611,528,704,0.86,Car
631,188,704,270,0.37,AnotherCar
0,174,45,230,0.37,Dummy
629,182,659,212,0.27,AnotherCar
117,157,208,210,0.26,Dummy
229,611,531,704,0.86,Car
0,174,45,230,0.41,Dummy
229,609,529,704,0.87,Car
631,188,704,272,0.32,AnotherCar
0,173,45,230,0.3,Dummy
217,613,519,704,0.84,Car
290,620,513,704,0.49,Car
0,175,45,230,0.35,Dummy
630,190,704,271,0.32,AnotherCar
628,182,658,213,0.32,AnotherCar
556,204,588,240,0.29,AnotherCar
117,158,208,212,0.26,Dummy
230,610,528,704,0.85,Car
630,189,704,268,0.32,AnotherCar
0,174,45,230,0.32,Dummy
628,183,658,212,0.29,AnotherCar
229,608,530,704,0.87,Car
0,173,45,230,0.27,Dummy
229,611,531,704,0.85,Car
0,173,45,230,0.31,Dummy
625,183,656,213,0.28,AnotherCar
231,610,531,704,0.85,Car
0,173,45,230,0.31,Dummy
229,611,529,704,0.87,Car
0,173,45,230,0.35,Dummy
117,158,208,211,0.29,Dummy
229,610,530,704,0.85,Car
0,172,45,230,0.38,Dummy
117,157,208,210,0.35,Dummy
229,611,530,704,0.85,Car
0,172,45,230,0.28,Dummy
218,613,519,704,0.84,Car
0,173,44,230,0.32,Dummy
229,611,528,704,0.85,Car
0,172,45,230,0.3,Dummy
217,612,519,704,0.85,Car
0,174,45,230,0.32,Dummy
229,609,528,704,0.83,Car
280,620,513,704,0.47,Car
0,172,45,230,0.35,Dummy
117,158,208,211,0.31,Dummy
230,611,527,704,0.87,Car
0,173,45,230,0.34,Dummy
117,158,208,210,0.31,Dummy
232,611,532,704,0.87,Car
0,174,45,230,0.35,Dummy
229,610,530,704,0.85,Car
630,191,704,273,0.37,AnotherCar
0,172,45,230,0.33,Dummy
217,612,519,704,0.85,Car
289,619,513,704,0.53,Car
117,158,208,209,0.37,Dummy
630,186,704,271,0.33,AnotherCar
0,174,44,230,0.32,Dummy
230,610,529,704,0.83,Car
630,187,704,272,0.32,AnotherCar
0,174,45,230,0.31,Dummy
117,158,208,210,0.31,Dummy
229,611,530,704,0.86,Car
0,171,45,230,0.27,Dummy
229,611,529,704,0.86,Car
554,204,590,252,0.27,AnotherCar
230,611,532,704,0.86,Car
0,173,45,230,0.29,Dummy
216,612,520,704,0.84,Car
293,619,513,704,0.51,Car
0,174,44,230,0.36,Dummy
230,611,529,704,0.87,Car
0,172,45,230,0.28,Dummy
218,613,519,704,0.86,Car
0,173,45,230,0.26,Dummy
232,612,529,704,0.88,Car
117,157,208,211,0.33,Dummy
0,172,45,230,0.31,Dummy
229,611,529,704,0.87,Car
0,174,45,230,0.34,Dummy
117,158,208,210,0.3,Dummy
229,610,531,704,0.86,Car
0,174,45,230,0.35,Dummy
117,158,208,211,0.27,Dummy
230,612,530,704,0.87,Car
0,173,45,230,0.29,Dummy
229,609,529,704,0.87,Car
0,175,45,230,0.35,Dummy
117,158,208,211,0.26,Dummy
228,611,529,704,0.87,Car
117,158,208,212,0.31,Dummy
0,173,45,230,0.28,Dummy
231,611,529,704,0.87,Car
0,173,45,230,0.33,Dummy
117,158,208,211,0.32,Dummy
230,611,531,704,0.87,Car
0,172,45,230,0.38,Dummy
117,157,208,211,0.29,Dummy
228,611,531,704,0.85,Car
117,158,208,210,0.37,Dummy
0,173,45,230,0.34,Dummy
219,613,519,704,0.86,Car
0,173,45,230,0.37,Dummy
117,157,208,211,0.31,Dummy
228,613,529,704,0.86,Car
0,172,45,230,0.3,Dummy
117,157,207,211,0.26,Dummy
228,609,531,704,0.83,Car
290,620,513,704,0.5,Car
0,172,45,230,0.32,Dummy
117,157,208,211,0.28,Dummy
627,182,658,212,0.27,AnotherCar
230,611,529,704,0.86,Car
117,157,208,211,0.32,Dummy
0,173,45,230,0.31,Dummy
230,608,532,704,0.86,Car
0,172,45,230,0.35,Dummy
230,610,529,704,0.87,Car
117,158,208,209,0.35,Dummy
0,171,45,230,0.32,Dummy
228,608,530,704,0.85,Car
278,619,513,704,0.5,Car
0,172,45,230,0.32,Dummy
117,158,208,211,0.27,Dummy
229,611,528,704,0.86,Car
0,174,45,230,0.37,Dummy
118,158,208,211,0.27,Dummy
229,608,528,704,0.87,Car
0,172,44,230,0.33,Dummy
231,612,531,704,0.88,Car
0,174,45,230,0.29,Dummy
117,158,208,211,0.26,Dummy
